kanji,level
汚,0.6666666666666666
押,0.6666666666666666
奥,0.6666666666666666
憶,0.6666666666666666
菓,0.6666666666666666
暇,0.6666666666666666
箇,0.6666666666666666
雅,0.6666666666666666
介,0.6666666666666666
戒,0.6666666666666666
皆,0.6666666666666666
壊,0.6666666666666666
較,0.6666666666666666
獲,0.6666666666666666
刈,0.6666666666666666
甘,0.6666666666666666
汗,0.6666666666666666
乾,0.6666666666666666
勧,0.6666666666666666
歓,0.6666666666666666
監,0.6666666666666666
環,0.6666666666666666
鑑,0.6666666666666666
含,0.6666666666666666
奇,0.6666666666666666
祈,0.6666666666666666
鬼,0.6666666666666666
幾,0.6666666666666666
輝,0.6666666666666666
儀,0.6666666666666666
戯,0.6666666666666666
詰,0.6666666666666666
却,0.6666666666666666
脚,0.6666666666666666
及,0.6666666666666666
丘,0.6666666666666666
朽,0.6666666666666666
巨,0.6666666666666666
拠,0.6666666666666666
距,0.6666666666666666
御,0.6666666666666666
凶,0.6666666666666666
叫,0.6666666666666666
狂,0.6666666666666666
況,0.6666666666666666
狭,0.6666666666666666
恐,0.6666666666666666
響,0.6666666666666666
驚,0.6666666666666666
仰,0.6666666666666666
駆,0.6666666666666666
屈,0.6666666666666666
掘,0.6666666666666666
繰,0.6666666666666666
恵,0.6666666666666666
傾,0.6666666666666666
継,0.6666666666666666
迎,0.6666666666666666
撃,0.6666666666666666
肩,0.6666666666666666
兼,0.6666666666666666
剣,0.6666666666666666
軒,0.6666666666666666
圏,0.6666666666666666
堅,0.6666666666666666
遣,0.6666666666666666
玄,0.6666666666666666
枯,0.6666666666666666
誇,0.6666666666666666
鼓,0.6666666666666666
互,0.6666666666666666
抗,0.6666666666666666
攻,0.6666666666666666
更,0.6666666666666666
恒,0.6666666666666666
荒,0.6666666666666666
香,0.6666666666666666
項,0.6666666666666666
稿,0.6666666666666666
豪,0.6666666666666666
込,0.6666666666666666
婚,0.6666666666666666
鎖,0.6666666666666666
彩,0.6666666666666666
歳,0.6666666666666666
載,0.6666666666666666
剤,0.6666666666666666
咲,0.6666666666666666
惨,0.6666666666666666
旨,0.6666666666666666
伺,0.6666666666666666
刺,0.6666666666666666
脂,0.6666666666666666
紫,0.6666666666666666
雌,0.6666666666666666
執,0.6666666666666666
芝,0.6666666666666666
斜,0.6666666666666666
煮,0.6666666666666666
釈,0.6666666666666666
寂,0.6666666666666666
朱,0.6666666666666666
狩,0.6666666666666666
趣,0.6666666666666666
需,0.6666666666666666
舟,0.6666666666666666
秀,0.6666666666666666
襲,0.6666666666666666
柔,0.6666666666666666
獣,0.6666666666666666
瞬,0.6666666666666666
旬,0.6666666666666666
巡,0.6666666666666666
盾,0.6666666666666666
召,0.6666666666666666
床,0.6666666666666666
沼,0.6666666666666666
称,0.6666666666666666
紹,0.6666666666666666
詳,0.6666666666666666
丈,0.6666666666666666
畳,0.6666666666666666
殖,0.6666666666666666
飾,0.6666666666666666
触,0.6666666666666666
侵,0.6666666666666666
振,0.6666666666666666
浸,0.6666666666666666
寝,0.6666666666666666
慎,0.6666666666666666
震,0.6666666666666666
薪,0.6666666666666666
尽,0.6666666666666666
陣,0.6666666666666666
尋,0.6666666666666666
吹,0.6666666666666666
是,0.6666666666666666
井,0.6666666666666666
姓,0.6666666666666666
征,0.6666666666666666
跡,0.6666666666666666
占,0.6666666666666666
扇,0.6666666666666666
鮮,0.6666666666666666
訴,0.6666666666666666
僧,0.6666666666666666
燥,0.6666666666666666
騒,0.6666666666666666
贈,0.6666666666666666
即,0.6666666666666666
俗,0.6666666666666666
耐,0.6666666666666666
替,0.6666666666666666
沢,0.6666666666666666
拓,0.6666666666666666
濁,0.6666666666666666
脱,0.6666666666666666
丹,0.6666666666666666
淡,0.6666666666666666
嘆,0.6666666666666666
端,0.6666666666666666
弾,0.6666666666666666
恥,0.6666666666666666
致,0.6666666666666666
遅,0.6666666666666666
蓄,0.6666666666666666
沖,0.6666666666666666
跳,0.6666666666666666
徴,0.6666666666666666
澄,0.6666666666666666
沈,0.6666666666666666
珍,0.6666666666666666
抵,0.6666666666666666
堤,0.6666666666666666
摘,0.6666666666666666
滴,0.6666666666666666
添,0.6666666666666666
殿,0.6666666666666666
吐,0.6666666666666666
途,0.6666666666666666
渡,0.6666666666666666
奴,0.6666666666666666
怒,0.6666666666666666
到,0.6666666666666666
逃,0.6666666666666666
倒,0.6666666666666666
唐,0.6666666666666666
桃,0.6666666666666666
透,0.6666666666666666
盗,0.6666666666666666
塔,0.6666666666666666
稲,0.6666666666666666
踏,0.6666666666666666
闘,0.6666666666666666
胴,0.6666666666666666
峠,0.6666666666666666
突,0.6666666666666666
鈍,0.6666666666666666
曇,0.6666666666666666
弐,0.6666666666666666
悩,0.6666666666666666
濃,0.6666666666666666
杯,0.6666666666666666
輩,0.6666666666666666
拍,0.6666666666666666
泊,0.6666666666666666
迫,0.6666666666666666
薄,0.6666666666666666
爆,0.6666666666666666
髪,0.6666666666666666
抜,0.6666666666666666
罰,0.6666666666666666
般,0.6666666666666666
販,0.6666666666666666
搬,0.6666666666666666
範,0.6666666666666666
繁,0.6666666666666666
盤,0.6666666666666666
彼,0.6666666666666666
疲,0.6666666666666666
被,0.6666666666666666
避,0.6666666666666666
尾,0.6666666666666666
微,0.6666666666666666
匹,0.6666666666666666
描,0.6666666666666666
浜,0.6666666666666666
敏,0.6666666666666666
怖,0.6666666666666666
浮,0.6666666666666666
普,0.6666666666666666
腐,0.6666666666666666
敷,0.6666666666666666
膚,0.6666666666666666
賦,0.6666666666666666
舞,0.6666666666666666
幅,0.6666666666666666
払,0.6666666666666666
噴,0.6666666666666666
柄,0.6666666666666666
壁,0.6666666666666666
捕,0.6666666666666666
舗,0.6666666666666666
抱,0.6666666666666666
峰,0.6666666666666666
砲,0.6666666666666666
忙,0.6666666666666666
坊,0.6666666666666666
肪,0.6666666666666666
冒,0.6666666666666666
傍,0.6666666666666666
帽,0.6666666666666666
凡,0.6666666666666666
盆,0.6666666666666666
慢,0.6666666666666666
漫,0.6666666666666666
妙,0.6666666666666666
眠,0.6666666666666666
矛,0.6666666666666666
霧,0.6666666666666666
娘,0.6666666666666666
茂,0.6666666666666666
猛,0.6666666666666666
網,0.6666666666666666
黙,0.6666666666666666
紋,0.6666666666666666
躍,0.6666666666666666
雄,0.6666666666666666
与,0.6666666666666666
誉,0.6666666666666666
溶,0.6666666666666666
腰,0.6666666666666666
踊,0.6666666666666666
謡,0.6666666666666666
翼,0.6666666666666666
雷,0.6666666666666666
頼,0.6666666666666666
絡,0.6666666666666666
欄,0.6666666666666666
離,0.6666666666666666
粒,0.6666666666666666
慮,0.6666666666666666
療,0.6666666666666666
隣,0.6666666666666666
涙,0.6666666666666666
隷,0.6666666666666666
齢,0.6666666666666666
麗,0.6666666666666666
暦,0.6666666666666666
劣,0.6666666666666666
烈,0.6666666666666666
恋,0.6666666666666666
露,0.6666666666666666
郎,0.6666666666666666
惑,0.6666666666666666
腕,0.6666666666666666
哀,0.7777777777777778
慰,0.7777777777777778
詠,0.7777777777777778
悦,0.7777777777777778
閲,0.7777777777777778
炎,0.7777777777777778
宴,0.7777777777777778
欧,0.7777777777777778
殴,0.7777777777777778
乙,0.7777777777777778
卸,0.7777777777777778
穏,0.7777777777777778
佳,0.7777777777777778
架,0.7777777777777778
華,0.7777777777777778
嫁,0.7777777777777778
餓,0.7777777777777778
怪,0.7777777777777778
悔,0.7777777777777778
塊,0.7777777777777778
慨,0.7777777777777778
該,0.7777777777777778
概,0.7777777777777778
郭,0.7777777777777778
隔,0.7777777777777778
穫,0.7777777777777778
岳,0.7777777777777778
掛,0.7777777777777778
滑,0.7777777777777778
肝,0.7777777777777778
冠,0.7777777777777778
勘,0.7777777777777778
貫,0.7777777777777778
喚,0.7777777777777778
換,0.7777777777777778
敢,0.7777777777777778
緩,0.7777777777777778
企,0.7777777777777778
岐,0.7777777777777778
忌,0.7777777777777778
軌,0.7777777777777778
既,0.7777777777777778
棋,0.7777777777777778
棄,0.7777777777777778
騎,0.7777777777777778
欺,0.7777777777777778
犠,0.7777777777777778
菊,0.7777777777777778
吉,0.7777777777777778
喫,0.7777777777777778
虐,0.7777777777777778
虚,0.7777777777777778
峡,0.7777777777777778
脅,0.7777777777777778
凝,0.7777777777777778
斤,0.7777777777777778
緊,0.7777777777777778
愚,0.7777777777777778
偶,0.7777777777777778
遇,0.7777777777777778
刑,0.7777777777777778
契,0.7777777777777778
啓,0.7777777777777778
掲,0.7777777777777778
携,0.7777777777777778
憩,0.7777777777777778
鶏,0.7777777777777778
鯨,0.7777777777777778
倹,0.7777777777777778
賢,0.7777777777777778
幻,0.7777777777777778
孤,0.7777777777777778
弧,0.7777777777777778
雇,0.7777777777777778
顧,0.7777777777777778
娯,0.7777777777777778
悟,0.7777777777777778
孔,0.7777777777777778
巧,0.7777777777777778
甲,0.7777777777777778
坑,0.7777777777777778
拘,0.7777777777777778
郊,0.7777777777777778
控,0.7777777777777778
慌,0.7777777777777778
硬,0.7777777777777778
絞,0.7777777777777778
綱,0.7777777777777778
酵,0.7777777777777778
克,0.7777777777777778
獄,0.7777777777777778
恨,0.7777777777777778
紺,0.7777777777777778
魂,0.7777777777777778
墾,0.7777777777777778
債,0.7777777777777778
催,0.7777777777777778
削,0.7777777777777778
搾,0.7777777777777778
錯,0.7777777777777778
撮,0.7777777777777778
擦,0.7777777777777778
暫,0.7777777777777778
祉,0.7777777777777778
施,0.7777777777777778
諮,0.7777777777777778
侍,0.7777777777777778
慈,0.7777777777777778
軸,0.7777777777777778
疾,0.7777777777777778
湿,0.7777777777777778
赦,0.7777777777777778
邪,0.7777777777777778
殊,0.7777777777777778
寿,0.7777777777777778
潤,0.7777777777777778
遵,0.7777777777777778
如,0.7777777777777778
徐,0.7777777777777778
匠,0.7777777777777778
昇,0.7777777777777778
掌,0.7777777777777778
晶,0.7777777777777778
焦,0.7777777777777778
衝,0.7777777777777778
鐘,0.7777777777777778
冗,0.7777777777777778
嬢,0.7777777777777778
錠,0.7777777777777778
譲,0.7777777777777778
嘱,0.7777777777777778
辱,0.7777777777777778
伸,0.7777777777777778
辛,0.7777777777777778
審,0.7777777777777778
炊,0.7777777777777778
粋,0.7777777777777778
衰,0.7777777777777778
酔,0.7777777777777778
遂,0.7777777777777778
穂,0.7777777777777778
随,0.7777777777777778
髄,0.7777777777777778
瀬,0.7777777777777778
牲,0.7777777777777778
婿,0.7777777777777778
請,0.7777777777777778
斥,0.7777777777777778
隻,0.7777777777777778
惜,0.7777777777777778
籍,0.7777777777777778
摂,0.7777777777777778
潜,0.7777777777777778
繕,0.7777777777777778
阻,0.7777777777777778
措,0.7777777777777778
粗,0.7777777777777778
礎,0.7777777777777778
双,0.7777777777777778
桑,0.7777777777777778
掃,0.7777777777777778
葬,0.7777777777777778
遭,0.7777777777777778
憎,0.7777777777777778
促,0.7777777777777778
賊,0.7777777777777778
怠,0.7777777777777778
胎,0.7777777777777778
袋,0.7777777777777778
逮,0.7777777777777778
滞,0.7777777777777778
滝,0.7777777777777778
択,0.7777777777777778
卓,0.7777777777777778
託,0.7777777777777778
諾,0.7777777777777778
奪,0.7777777777777778
胆,0.7777777777777778
鍛,0.7777777777777778
壇,0.7777777777777778
稚,0.7777777777777778
畜,0.7777777777777778
窒,0.7777777777777778
抽,0.7777777777777778
鋳,0.7777777777777778
駐,0.7777777777777778
彫,0.7777777777777778
超,0.7777777777777778
聴,0.7777777777777778
陳,0.7777777777777778
鎮,0.7777777777777778
墜,0.7777777777777778
帝,0.7777777777777778
訂,0.7777777777777778
締,0.7777777777777778
哲,0.7777777777777778
斗,0.7777777777777778
塗,0.7777777777777778
凍,0.7777777777777778
陶,0.7777777777777778
痘,0.7777777777777778
匿,0.7777777777777778
篤,0.7777777777777778
豚,0.7777777777777778
尿,0.7777777777777778
粘,0.7777777777777778
婆,0.7777777777777778
排,0.7777777777777778
陪,0.7777777777777778
縛,0.7777777777777778
伐,0.7777777777777778
帆,0.7777777777777778
伴,0.7777777777777778
畔,0.7777777777777778
藩,0.7777777777777778
蛮,0.7777777777777778
卑,0.7777777777777778
碑,0.7777777777777778
泌,0.7777777777777778
姫,0.7777777777777778
漂,0.7777777777777778
苗,0.7777777777777778
赴,0.7777777777777778
符,0.7777777777777778
封,0.7777777777777778
伏,0.7777777777777778
覆,0.7777777777777778
紛,0.7777777777777778
墳,0.7777777777777778
癖,0.7777777777777778
募,0.7777777777777778
慕,0.7777777777777778
簿,0.7777777777777778
芳,0.7777777777777778
邦,0.7777777777777778
奉,0.7777777777777778
胞,0.7777777777777778
倣,0.7777777777777778
崩,0.7777777777777778
飽,0.7777777777777778
縫,0.7777777777777778
乏,0.7777777777777778
妨,0.7777777777777778
房,0.7777777777777778
某,0.7777777777777778
膨,0.7777777777777778
謀,0.7777777777777778
墨,0.7777777777777778
没,0.7777777777777778
翻,0.7777777777777778
魔,0.7777777777777778
埋,0.7777777777777778
膜,0.7777777777777778
又,0.7777777777777778
魅,0.7777777777777778
滅,0.7777777777777778
免,0.7777777777777778
幽,0.7777777777777778
誘,0.7777777777777778
憂,0.7777777777777778
揚,0.7777777777777778
揺,0.7777777777777778
擁,0.7777777777777778
抑,0.7777777777777778
裸,0.7777777777777778
濫,0.7777777777777778
吏,0.7777777777777778
隆,0.7777777777777778
了,0.7777777777777778
猟,0.7777777777777778
陵,0.7777777777777778
糧,0.7777777777777778
厘,0.7777777777777778
励,0.7777777777777778
零,0.7777777777777778
霊,0.7777777777777778
裂,0.7777777777777778
廉,0.7777777777777778
錬,0.7777777777777778
炉,0.7777777777777778
浪,0.7777777777777778
廊,0.7777777777777778
楼,0.7777777777777778
漏,0.7777777777777778
湾,0.7777777777777778
亜,0.8888888888888888
尉,0.8888888888888888
逸,0.8888888888888888
姻,0.8888888888888888
韻,0.8888888888888888
畝,0.8888888888888888
浦,0.8888888888888888
疫,0.8888888888888888
謁,0.8888888888888888
猿,0.8888888888888888
凹,0.8888888888888888
翁,0.8888888888888888
虞,0.8888888888888888
渦,0.8888888888888888
禍,0.8888888888888888
靴,0.8888888888888888
寡,0.8888888888888888
稼,0.8888888888888888
蚊,0.8888888888888888
拐,0.8888888888888888
懐,0.8888888888888888
劾,0.8888888888888888
涯,0.8888888888888888
垣,0.8888888888888888
核,0.8888888888888888
殻,0.8888888888888888
嚇,0.8888888888888888
潟,0.8888888888888888
括,0.8888888888888888
喝,0.8888888888888888
渇,0.8888888888888888
褐,0.8888888888888888
轄,0.8888888888888888
且,0.8888888888888888
缶,0.8888888888888888
陥,0.8888888888888888
患,0.8888888888888888
堪,0.8888888888888888
棺,0.8888888888888888
款,0.8888888888888888
閑,0.8888888888888888
寛,0.8888888888888888
憾,0.8888888888888888
還,0.8888888888888888
艦,0.8888888888888888
頑,0.8888888888888888
飢,0.8888888888888888
宜,0.8888888888888888
偽,0.8888888888888888
擬,0.8888888888888888
糾,0.8888888888888888
窮,0.8888888888888888
拒,0.8888888888888888
享,0.8888888888888888
挟,0.8888888888888888
恭,0.8888888888888888
矯,0.8888888888888888
暁,0.8888888888888888
菌,0.8888888888888888
琴,0.8888888888888888
謹,0.8888888888888888
襟,0.8888888888888888
吟,0.8888888888888888
隅,0.8888888888888888
勲,0.8888888888888888
薫,0.8888888888888888
茎,0.8888888888888888
渓,0.8888888888888888
蛍,0.8888888888888888
慶,0.8888888888888888
傑,0.8888888888888888
嫌,0.8888888888888888
献,0.8888888888888888
謙,0.8888888888888888
繭,0.8888888888888888
顕,0.8888888888888888
懸,0.8888888888888888
弦,0.8888888888888888
呉,0.8888888888888888
碁,0.8888888888888888
江,0.8888888888888888
肯,0.8888888888888888
侯,0.8888888888888888
洪,0.8888888888888888
貢,0.8888888888888888
溝,0.8888888888888888
衡,0.8888888888888888
購,0.8888888888888888
拷,0.8888888888888888
剛,0.8888888888888888
酷,0.8888888888888888
昆,0.8888888888888888
懇,0.8888888888888888
佐,0.8888888888888888
唆,0.8888888888888888
詐,0.8888888888888888
砕,0.8888888888888888
宰,0.8888888888888888
栽,0.8888888888888888
斎,0.8888888888888888
崎,0.8888888888888888
索,0.8888888888888888
酢,0.8888888888888888
桟,0.8888888888888888
傘,0.8888888888888888
肢,0.8888888888888888
嗣,0.8888888888888888
賜,0.8888888888888888
滋,0.8888888888888888
璽,0.8888888888888888
漆,0.8888888888888888
遮,0.8888888888888888
蛇,0.8888888888888888
酌,0.8888888888888888
爵,0.8888888888888888
珠,0.8888888888888888
儒,0.8888888888888888
囚,0.8888888888888888
臭,0.8888888888888888
愁,0.8888888888888888
酬,0.8888888888888888
醜,0.8888888888888888
汁,0.8888888888888888
充,0.8888888888888888
渋,0.8888888888888888
銃,0.8888888888888888
叔,0.8888888888888888
淑,0.8888888888888888
粛,0.8888888888888888
塾,0.8888888888888888
俊,0.8888888888888888
准,0.8888888888888888
殉,0.8888888888888888
循,0.8888888888888888
庶,0.8888888888888888
緒,0.8888888888888888
叙,0.8888888888888888
升,0.8888888888888888
抄,0.8888888888888888
肖,0.8888888888888888
尚,0.8888888888888888
宵,0.8888888888888888
症,0.8888888888888888
祥,0.8888888888888888
渉,0.8888888888888888
訟,0.8888888888888888
硝,0.8888888888888888
粧,0.8888888888888888
詔,0.8888888888888888
奨,0.8888888888888888
彰,0.8888888888888888
償,0.8888888888888888
礁,0.8888888888888888
浄,0.8888888888888888
剰,0.8888888888888888
縄,0.8888888888888888
壌,0.8888888888888888
醸,0.8888888888888888
津,0.8888888888888888
唇,0.8888888888888888
娠,0.8888888888888888
紳,0.8888888888888888
診,0.8888888888888888
刃,0.8888888888888888
迅,0.8888888888888888
甚,0.8888888888888888
帥,0.8888888888888888
睡,0.8888888888888888
枢,0.8888888888888888
崇,0.8888888888888888
据,0.8888888888888888
杉,0.8888888888888888
斉,0.8888888888888888
逝,0.8888888888888888
誓,0.8888888888888888
析,0.8888888888888888
拙,0.8888888888888888
窃,0.8888888888888888
仙,0.8888888888888888
栓,0.8888888888888888
旋,0.8888888888888888
践,0.8888888888888888
遷,0.8888888888888888
薦,0.8888888888888888
繊,0.8888888888888888
禅,0.8888888888888888
漸,0.8888888888888888
租,0.8888888888888888
疎,0.8888888888888888
塑,0.8888888888888888
壮,0.8888888888888888
荘,0.8888888888888888
捜,0.8888888888888888
挿,0.8888888888888888
曹,0.8888888888888888
喪,0.8888888888888888
槽,0.8888888888888888
霜,0.8888888888888888
藻,0.8888888888888888
妥,0.8888888888888888
堕,0.8888888888888888
惰,0.8888888888888888
駄,0.8888888888888888
泰,0.8888888888888888
濯,0.8888888888888888
但,0.8888888888888888
棚,0.8888888888888888
痴,0.8888888888888888
逐,0.8888888888888888
秩,0.8888888888888888
嫡,0.8888888888888888
衷,0.8888888888888888
弔,0.8888888888888888
挑,0.8888888888888888
眺,0.8888888888888888
釣,0.8888888888888888
懲,0.8888888888888888
勅,0.8888888888888888
朕,0.8888888888888888
塚,0.8888888888888888
漬,0.8888888888888888
坪,0.8888888888888888
呈,0.8888888888888888
廷,0.8888888888888888
邸,0.8888888888888888
亭,0.8888888888888888
貞,0.8888888888888888
逓,0.8888888888888888
偵,0.8888888888888888
艇,0.8888888888888888
泥,0.8888888888888888
迭,0.8888888888888888
徹,0.8888888888888888
撤,0.8888888888888888
悼,0.8888888888888888
搭,0.8888888888888888
棟,0.8888888888888888
筒,0.8888888888888888
謄,0.8888888888888888
騰,0.8888888888888888
洞,0.8888888888888888
督,0.8888888888888888
凸,0.8888888888888888
屯,0.8888888888888888
軟,0.8888888888888888
尼,0.8888888888888888
妊,0.8888888888888888
忍,0.8888888888888888
寧,0.8888888888888888
把,0.8888888888888888
覇,0.8888888888888888
廃,0.8888888888888888
培,0.8888888888888888
媒,0.8888888888888888
賠,0.8888888888888888
伯,0.8888888888888888
舶,0.8888888888888888
漠,0.8888888888888888
肌,0.8888888888888888
鉢,0.8888888888888888
閥,0.8888888888888888
煩,0.8888888888888888
頒,0.8888888888888888
妃,0.8888888888888888
披,0.8888888888888888
扉,0.8888888888888888
罷,0.8888888888888888
猫,0.8888888888888888
賓,0.8888888888888888
頻,0.8888888888888888
瓶,0.8888888888888888
扶,0.8888888888888888
附,0.8888888888888888
譜,0.8888888888888888
侮,0.8888888888888888
沸,0.8888888888888888
雰,0.8888888888888888
憤,0.8888888888888888
丙,0.8888888888888888
併,0.8888888888888888
塀,0.8888888888888888
幣,0.8888888888888888
弊,0.8888888888888888
偏,0.8888888888888888
遍,0.8888888888888888
泡,0.8888888888888888
俸,0.8888888888888888
褒,0.8888888888888888
剖,0.8888888888888888
紡,0.8888888888888888
朴,0.8888888888888888
僕,0.8888888888888888
撲,0.8888888888888888
堀,0.8888888888888888
奔,0.8888888888888888
麻,0.8888888888888888
摩,0.8888888888888888
磨,0.8888888888888888
抹,0.8888888888888888
岬,0.8888888888888888
銘,0.8888888888888888
妄,0.8888888888888888
盲,0.8888888888888888
耗,0.8888888888888888
厄,0.8888888888888888
愉,0.8888888888888888
諭,0.8888888888888888
癒,0.8888888888888888
唯,0.8888888888888888
悠,0.8888888888888888
猶,0.8888888888888888
裕,0.8888888888888888
融,0.8888888888888888
庸,0.8888888888888888
窯,0.8888888888888888
羅,0.8888888888888888
酪,0.8888888888888888
痢,0.8888888888888888
履,0.8888888888888888
柳,0.8888888888888888
竜,0.8888888888888888
硫,0.8888888888888888
虜,0.8888888888888888
涼,0.8888888888888888
僚,0.8888888888888888
寮,0.8888888888888888
倫,0.8888888888888888
累,0.8888888888888888
塁,0.8888888888888888
戻,0.8888888888888888
鈴,0.8888888888888888
賄,0.8888888888888888
枠,0.8888888888888888
挨,1.0
曖,1.0
宛,1.0
嵐,1.0
畏,1.0
萎,1.0
椅,1.0
彙,1.0
茨,1.0
咽,1.0
淫,1.0
唄,1.0
鬱,1.0
怨,1.0
媛,1.0
艶,1.0
旺,1.0
岡,1.0
臆,1.0
俺,1.0
苛,1.0
牙,1.0
瓦,1.0
楷,1.0
潰,1.0
諧,1.0
崖,1.0
蓋,1.0
骸,1.0
柿,1.0
顎,1.0
葛,1.0
釜,1.0
鎌,1.0
韓,1.0
玩,1.0
伎,1.0
亀,1.0
毀,1.0
畿,1.0
臼,1.0
嗅,1.0
巾,1.0
僅,1.0
錦,1.0
惧,1.0
串,1.0
窟,1.0
熊,1.0
詣,1.0
憬,1.0
稽,1.0
隙,1.0
桁,1.0
拳,1.0
鍵,1.0
舷,1.0
股,1.0
虎,1.0
錮,1.0
勾,1.0
梗,1.0
喉,1.0
乞,1.0
傲,1.0
駒,1.0
頃,1.0
痕,1.0
沙,1.0
挫,1.0
采,1.0
塞,1.0
埼,1.0
柵,1.0
刹,1.0
拶,1.0
斬,1.0
恣,1.0
摯,1.0
餌,1.0
鹿,1.0
叱,1.0
嫉,1.0
腫,1.0
呪,1.0
袖,1.0
羞,1.0
蹴,1.0
憧,1.0
拭,1.0
尻,1.0
芯,1.0
腎,1.0
須,1.0
裾,1.0
凄,1.0
醒,1.0
脊,1.0
戚,1.0
煎,1.0
羨,1.0
腺,1.0
詮,1.0
箋,1.0
膳,1.0
狙,1.0
遡,1.0
曽,1.0
爽,1.0
痩,1.0
踪,1.0
捉,1.0
遜,1.0
汰,1.0
唾,1.0
堆,1.0
戴,1.0
誰,1.0
旦,1.0
綻,1.0
緻,1.0
酎,1.0
貼,1.0
嘲,1.0
捗,1.0
椎,1.0
爪,1.0
鶴,1.0
諦,1.0
溺,1.0
填,1.0
妬,1.0
賭,1.0
藤,1.0
瞳,1.0
栃,1.0
頓,1.0
貪,1.0
丼,1.0
那,1.0
奈,1.0
梨,1.0
謎,1.0
鍋,1.0
匂,1.0
虹,1.0
捻,1.0
罵,1.0
剥,1.0
箸,1.0
氾,1.0
汎,1.0
阪,1.0
斑,1.0
眉,1.0
膝,1.0
肘,1.0
阜,1.0
訃,1.0
蔽,1.0
餅,1.0
璧,1.0
蔑,1.0
哺,1.0
蜂,1.0
貌,1.0
頬,1.0
睦,1.0
勃,1.0
昧,1.0
枕,1.0
蜜,1.0
冥,1.0
麺,1.0
冶,1.0
弥,1.0
闇,1.0
喩,1.0
湧,1.0
妖,1.0
瘍,1.0
沃,1.0
拉,1.0
辣,1.0
藍,1.0
璃,1.0
慄,1.0
侶,1.0
瞭,1.0
瑠,1.0
呂,1.0
賂,1.0
弄,1.0
籠,1.0
麓,1.0
脇,1.0
